LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Scaphium macropodum	48693	Scaphium macropodum	34202	756986	28	Dispersal syndrome	32	Dispersal syndrome (agent)	PostDispersalAgentSubGroupDescription	Wind											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Scaphium macropodum	48693	Scaphium macropodum	1060474	756987	28	Dispersal syndrome	32	Dispersal syndrome (agent)	PostDispersalAgentSubGroupDescription	Diaspore is blown by wind											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Scaphium macropodum	48693	Scaphium macropodum	34202	756988			235	Comments, notes, methods	Note	Diaspore=seed.											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Scaphium macropodum	48693	Scaphium macropodum	34202	756989			113	Reference / source	Reference	Turner, I.M. 2001. The Ecology of Trees in the Tropical Rain Forest. Cambridge Tropical Biology ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		8516	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Cinnamomum iners	12962	Cinnamomum iners	55397	846723	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	262	g / 1000 seeds	Single				262	mg			1.91942	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Cinnamomum iners	12962	Cinnamomum iners	55397	846724			298	Weight precision	Precision	0											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Cinnamomum iners	12962	Cinnamomum iners	55397	846725			183	Seed mass comment	MaterialWeighed	Seed											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Cinnamomum iners	12962	Cinnamomum iners	55397	846726			235	Comments, notes, methods	Notes	Fresh weight											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Cinnamomum iners	12962	Cinnamomum iners	55397	846727			113	Reference / source	Reference	Chin, H.F., Hor, Y.L. and Mohd. Lassim, M.B. 1984. Identification of recalcitrant seeds. Seed S ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		1442	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Nephelium malaiense	18275	Dimocarpus longan	55409	846783	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	1338	g / 1000 seeds	Single				1338	mg			2.57743	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Nephelium malaiense	18275	Dimocarpus longan	55409	846784			298	Weight precision	Precision	0											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Nephelium malaiense	18275	Dimocarpus longan	55409	846785			183	Seed mass comment	MaterialWeighed	Seed											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Nephelium malaiense	18275	Dimocarpus longan	55409	846786			235	Comments, notes, methods	Notes	Fresh weight											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Nephelium malaiense	18275	Dimocarpus longan	55409	846787			113	Reference / source	Reference	Chin, H.F., Hor, Y.L. and Mohd. Lassim, M.B. 1984. Identification of recalcitrant seeds. Seed S ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		1442	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	55413	846803	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	8520	g / 1000 seeds	Single				8520	mg			6.08407	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	55413	846804			298	Weight precision	Precision	0											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	55413	846805			183	Seed mass comment	MaterialWeighed	Seed											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	55413	846806			235	Comments, notes, methods	Notes	Fresh weight											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	55413	846807			113	Reference / source	Reference	Chin, H.F., Hor, Y.L. and Mohd. Lassim, M.B. 1984. Identification of recalcitrant seeds. Seed S ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		1442	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Mangifera indica	35315	Mangifera indica	55675	848113	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	4500	g / 1000 seeds	Single				4500	mg			14.8608	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Mangifera indica	35315	Mangifera indica	55675	848114			298	Weight precision	Precision	1											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Mangifera indica	35315	Mangifera indica	55675	848115			183	Seed mass comment	MaterialWeighed	Seed											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Mangifera indica	35315	Mangifera indica	55675	848116			235	Comments, notes, methods	Notes	Mid-point of 1000 seed weight range 4000-5000g; seed mc not stated, but weight is likely to ref ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Mangifera indica	35315	Mangifera indica	55675	848117			113	Reference / source	Reference	Cromarty, A.S., Ellis, R.H. and Roberts, E.H. 1982. The Design of Seed Storage Facilities for G ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		1716	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	56260	850992	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	16666.5	g / 1000 seeds	Single				16666.5	mg			6.59532	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	56260	850993			298	Weight precision	Precision	2											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	56260	850994			183	Seed mass comment	MaterialWeighed	Seed											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	56260	850995			235	Comments, notes, methods	Notes	Mid-point of 1000 seed weight range 11111-22222g; seed mc not stated, but weight is likely to r ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Artocarpus heterophylla	5359	Artocarpus heterophyllus	56260	850996			113	Reference / source	Reference	von Carlowitz, P.G. 1991. Multipurpose trees and shrubs: sources of seeds and inoculants. Nairo ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		8871	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Terminalia ivorensis	53709	Terminalia ivorensis	56995	854631	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	90.9	g / 1000 seeds	Single				90.9	mg			1.50038	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Terminalia ivorensis	53709	Terminalia ivorensis	56995	854632			298	Weight precision	Precision	2											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Terminalia ivorensis	53709	Terminalia ivorensis	56995	854633			183	Seed mass comment	MaterialWeighed	Seed											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Terminalia ivorensis	53709	Terminalia ivorensis	56995	854634			235	Comments, notes, methods	Notes	Seed mc not stated, but weight is likely to refer to air-dry seed.											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Terminalia ivorensis	53709	Terminalia ivorensis	56995	854635			113	Reference / source	Reference	von Carlowitz, P.G. 1991. Multipurpose trees and shrubs: sources of seeds and inoculants. Nairo ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		8871	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Parinari excelsa	40317	Parinari excelsa	57000	854656	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	4000	g / 1000 seeds	Single				4000	mg			2.9984	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Parinari excelsa	40317	Parinari excelsa	57000	854657			298	Weight precision	Precision	2											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Parinari excelsa	40317	Parinari excelsa	57000	854658			183	Seed mass comment	MaterialWeighed	Seed											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Parinari excelsa	40317	Parinari excelsa	57000	854659			235	Comments, notes, methods	Notes	Seed mc not stated, but weight is likely to refer to air-dry seed.											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Parinari excelsa	40317	Parinari excelsa	57000	854660			113	Reference / source	Reference	von Carlowitz, P.G. 1991. Multipurpose trees and shrubs: sources of seeds and inoculants. Nairo ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		8871	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Antiaris africana	4075	Antiaris toxicaria	57142	855295	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	571.43	g / 1000 seeds	Single				571.43	mg			4.02525	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Antiaris africana	4075	Antiaris toxicaria	57142	855296			298	Weight precision	Precision	2											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Antiaris africana	4075	Antiaris toxicaria	57142	855297			183	Seed mass comment	MaterialWeighed	Seed											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Antiaris africana	4075	Antiaris toxicaria	57142	855298			235	Comments, notes, methods	Notes	Seed mc not stated, but weight is likely to refer to air-dry seed.											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Antiaris africana	4075	Antiaris toxicaria	57142	855299			113	Reference / source	Reference	FAO. 1975. Forest Tree Seed Directory. Rome: Food and Agriculture Organisation of the United Na ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		2463	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Pometia pinnata	43466	Pometia pinnata	57228	855725	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	666.67	g / 1000 seeds	Single				666.67	mg			2.28912	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Pometia pinnata	43466	Pometia pinnata	57228	855726			298	Weight precision	Precision	2											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Pometia pinnata	43466	Pometia pinnata	57228	855727			183	Seed mass comment	MaterialWeighed	Seed											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Pometia pinnata	43466	Pometia pinnata	57228	855728			235	Comments, notes, methods	Notes	Seed mc not stated, but weight is likely to refer to air-dry seed.											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
Liu	Udayangani	21	KEW Seed Information Database (SID)	Pometia pinnata	43466	Pometia pinnata	57228	855729			113	Reference / source	Reference	FAO. 1975. Forest Tree Seed Directory. Rome: Food and Agriculture Organisation of the United Na ...											Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).		2463	
Liu	Udayangani	21	KEW Seed Information Database (SID)	Nyssa sessiliflora	38406	Nyssa javanica	57295	856060	26	Seed dry mass	30	Seed dry mass	1000SeedWeight	64.52	g / 1000 seeds	Single				64.52	mg			1.77991	Royal Botanical Gardens KEW. 2008. Seed Information Database (SID). Version 7.1. Available from: http://data.kew.org/sid/ (May 2008).			
